year,school,over_500,srs,pace,o_rtg,3pa_rate,ts_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,orb_percent
2020-21,Idaho State,TRUE,-8.39,66.2,101.9,0.396,0.547,54.7,48.8,6.7,9.3,19.3,32.3
2020-21,Idaho,FALSE,-18.32,67.4,89.5,0.316,0.52,46.6,54.4,7.3,5.5,21.8,22
2020-21,Illinois-Chicago,FALSE,-12.06,69.6,96.1,0.418,0.516,48.4,53.2,5.2,7,16.8,23.4
2020-21,Illinois State,FALSE,-5.45,70.7,100.3,0.383,0.544,49.5,50.8,8.4,9.3,17.3,23.8
2020-21,Illinois NCAA,TRUE,23.25,71.2,111.7,0.299,0.582,56.8,55.7,7.9,6.9,15.8,32
2020-21,Incarnate Word,FALSE,-15.91,68.2,99.1,0.381,0.547,47.1,51.3,7.8,4.8,18.4,24
2020-21,Indiana State,TRUE,2.04,66.8,99.6,0.333,0.53,48.9,46,9.8,8.7,16.2,25
2020-21,Indiana,FALSE,12.79,67.1,100.6,0.323,0.521,49,57.5,8.3,10.5,15.1,25.3
2020-21,Iona NCAA,TRUE,-1.2,69.9,102,0.377,0.546,53.5,54.9,9.8,12.5,19.3,32.2
2020-21,Iowa State,FALSE,-0.72,70.5,93,0.386,0.51,45.4,47,9.2,8.1,18.8,24.3
2020-21,Iowa NCAA,TRUE,21.4,71,117.5,0.398,0.574,51.8,64.4,7.8,11.6,11.5,30.5
2020-21,Purdue-Fort Wayne,FALSE,-12.15,69.4,104.2,0.405,0.6,49.3,52,9.4,7.5,21.4,26.2
2020-21,IUPUI,FALSE,-11.65,72.7,97.9,0.389,0.523,48.6,52.9,9.5,5.9,17,25.4
2020-21,Jackson State,TRUE,-11.27,70.5,91.8,0.293,0.491,51.2,47.9,11.4,8.4,18.7,28.9
2020-21,Jacksonville State,TRUE,-3.02,68,107.7,0.393,0.556,53.4,53,7.3,9.8,16.6,32.3
2020-21,Jacksonville,FALSE,-11.15,69.5,96.7,0.398,0.529,48,46.6,9.8,7.4,18.3,24.8
2020-21,James Madison,TRUE,-0.11,72.4,107.9,0.405,0.549,50.2,50.8,10.3,6.6,14.6,29.4
2020-21,Kansas State,FALSE,0.76,66.5,92.8,0.409,0.5,49.9,58.1,8.3,4.7,19.4,29.7
2020-21,Kansas NCAA,TRUE,15.29,69.7,104.3,0.367,0.531,52,52.6,9.9,10.9,14.8,30.5
2020-21,Kennesaw State,FALSE,-14.15,69.7,93.9,0.387,0.507,50,45.5,8.2,6.7,18,25.5
2020-21,Kent State,TRUE,1.74,70.9,107.6,0.396,0.544,53.7,52,9.5,9,16.1,34.8
2020-21,Kentucky,FALSE,11.77,70,99.7,0.323,0.513,51.2,50.9,8.9,14.9,16.9,32.6
2020-21,La Salle,FALSE,-3.57,69.7,97.2,0.394,0.525,48.5,50.2,10.6,9.4,18.2,26.8
2020-21,Lafayette,TRUE,-5.38,70.2,107.1,0.386,0.549,47.3,60,8.6,7.9,13.3,23.7
2020-21,Lamar,FALSE,-13.1,69.8,93.5,0.277,0.5,48.4,49.6,10.1,11.1,17.7,26.4
2020-21,Lehigh,FALSE,-12.85,71.3,95,0.256,0.502,49.4,49.2,8.3,5.6,16.1,24.9
2020-21,Liberty NCAA,TRUE,4.06,64.9,114.6,0.474,0.604,52.9,58.6,7.2,7.1,13.9,23.4
2020-21,Lipscomb,TRUE,-7.07,68.4,103.7,0.381,0.555,49.6,53,9,5.8,15.8,23.6
2020-21,Long Beach State,FALSE,-8.5,74.2,96.7,0.338,0.538,47,45.1,8.2,7.2,18.9,23.1
2020-21,Long Island University,TRUE,-7.76,74.5,99.3,0.404,0.502,51.1,61.2,11.3,9.7,16.3,32.9
2020-21,Longwood,FALSE,-7.93,66.3,99.8,0.38,0.529,49.7,45.1,9.2,6.1,17.3,27.6
2020-21,Louisiana,TRUE,-4.84,72.1,102.2,0.331,0.529,53.5,46.6,7.7,11,17.5,33.6
2020-21,Louisiana-Monroe,FALSE,-10.59,67.7,94.5,0.39,0.51,44.9,58.3,10.9,8.1,17.1,22.7
2020-21,Louisiana State NCAA,TRUE,15.7,72.6,112.1,0.37,0.56,50.4,42,10.6,8.2,13.5,31.2
2020-21,Louisiana Tech,TRUE,6.63,70.6,103.5,0.373,0.538,52.2,50.2,9.6,8.1,15.9,28
2020-21,Louisville,TRUE,10.35,66,102.3,0.303,0.514,53.3,44.7,7.2,5.5,14.8,32
2020-21,Loyola (IL) NCAA,TRUE,15.12,63.8,110.5,0.375,0.592,54.2,60.9,10.8,7,16.4,25.9
2020-21,Loyola Marymount,TRUE,5.55,67.8,101.9,0.349,0.557,56.3,53.3,6.9,7.7,20.4,32
2020-21,Loyola (MD),FALSE,-2.29,68.4,100.9,0.303,0.529,52.7,47.9,9.5,8.7,17.5,31.3
2020-21,Maine,FALSE,-15.66,65.4,81.2,0.449,0.468,46.8,62.8,8.7,13.5,22.4,23.3
2020-21,Manhattan,FALSE,-12.2,67.6,91,0.373,0.466,49.5,54,11.1,10.6,17.5,31.9
2020-21,Marist,TRUE,-8.99,66.7,93.9,0.412,0.52,50.3,48.2,8,12.4,19.1,23
2020-21,Marquette,FALSE,8.51,68.4,101.6,0.374,0.544,51.7,50.4,7.4,9.9,18.3,29.1
2020-21,Marshall,TRUE,5.7,73.1,108.7,0.41,0.571,48.7,53.2,10.6,13.2,14.6,23.8
2020-21,Maryland-Baltimore County,TRUE,-1.05,68.7,101.2,0.371,0.539,51.8,45.3,7.4,5.1,16.7,25.8
2020-21,Maryland NCAA,TRUE,13.94,65.9,104.5,0.433,0.564,49.1,55.1,7.6,10,15.3,20.2
2020-21,Massachusetts-Lowell,FALSE,-6.05,69.3,98.9,0.349,0.54,51.1,47.7,7.2,10.7,18.6,26.9
2020-21,Massachusetts,TRUE,4.77,72.3,103.5,0.44,0.538,48.2,56.9,9.9,9.9,14.5,24.3
2020-21,McNeese State,FALSE,-18.34,73.3,109.5,0.361,0.583,53.6,61.7,9.8,5.4,17.8,31.4
2020-21,Memphis,TRUE,13.81,72,100.5,0.361,0.528,55,60.7,12.3,14.4,18.5,33.5
2020-21,Mercer,TRUE,1.28,70.1,107.6,0.387,0.572,52,57.6,9.7,7.9,16.1,26.2
2020-21,Merrimack,TRUE,-9.06,68,96.8,0.412,0.538,45.3,49.8,11.7,10.1,18.1,20.8
2020-21,Miami (FL),FALSE,3.23,68,97.2,0.333,0.509,50.2,47.1,9.7,10.9,16.2,27.1
2020-21,Miami (OH),TRUE,-2.67,67.4,106.7,0.394,0.542,49.7,46.5,6.5,7.5,13.9,27.9
2020-21,Michigan State NCAA,TRUE,9.8,68.9,100.3,0.339,0.518,52.2,63.7,6.4,12.3,16.2,30.5
2020-21,Michigan NCAA,TRUE,22,67.8,111.3,0.339,0.581,54.7,57.5,6.3,10.1,14.7,28.9
2020-21,Middle Tennessee,FALSE,-10.78,69.9,88.7,0.399,0.48,48.2,44.8,10.2,6.1,18.9,25.8
2020-21,Milwaukee,FALSE,-7.71,71.1,103.9,0.359,0.533,48.1,48.5,8.4,6,13.5,24.1
2020-21,Minnesota,FALSE,11.04,70.7,101.2,0.407,0.499,48,56.7,8.8,11.4,13.3,29.2
2020-21,Mississippi State,TRUE,9.24,67.2,101.6,0.28,0.528,55,50.5,9.2,12.9,18.7,35.8
2020-21,Mississippi Valley State,FALSE,-38.17,73.9,76.9,0.483,0.453,40.8,55,6.2,7,22.2,18
2020-21,Mississippi,TRUE,11.18,67.3,101.7,0.306,0.522,53.4,48.9,11.1,11.6,17.5,34.7
2020-21,Kansas City,FALSE,-4.92,66.5,105.5,0.315,0.572,50.3,55.3,11.9,7.1,16.9,24.3
2020-21,Missouri State,TRUE,5.16,68.7,106.9,0.387,0.576,53.6,51,6.8,7.5,16.6,24.8
2020-21,Missouri NCAA,TRUE,12.37,70.4,103.4,0.379,0.542,50.3,51.6,9.4,9,16.4,28.3
2020-21,Monmouth,TRUE,-5.88,74.5,100.3,0.346,0.525,48.6,54.1,10.9,9.8,15.6,25.7
2020-21,Montana State,TRUE,-5.62,70,104.1,0.332,0.552,50.7,43.3,7.9,6.6,15.7,26
2020-21,Montana,TRUE,-3.65,68,102.7,0.281,0.557,50.2,51.1,7.1,7,17.3,24.3
2020-21,Morehead State NCAA,TRUE,-0.95,67.1,101.6,0.351,0.553,54.8,51.9,6.5,14.6,19.8,31.7
2020-21,Morgan State,TRUE,-6.55,75.9,105.1,0.382,0.54,52.4,54.2,10.4,11,17.5,34.8
2020-21,Mount St. Mary's NCAA,TRUE,-5.67,63.8,98,0.367,0.513,53.7,50.5,6.6,11.2,17.3,30.8
2020-21,Murray State,TRUE,-2.86,69.4,109.6,0.378,0.582,53,57.5,9.7,10.4,16.9,28.3
2020-21,Navy,TRUE,1.02,67.2,104.9,0.326,0.534,52.6,47.6,12,7.4,15.6,32.3
2020-21,Omaha,FALSE,-12.73,72.2,93.3,0.266,0.495,47.5,37.8,7.8,7.8,16.1,23
2020-21,Nebraska,FALSE,6.08,73,95.5,0.426,0.513,47.7,55,9.8,9.6,17.1,23.5
2020-21,Nevada-Las Vegas,FALSE,-1.48,66.8,103.9,0.403,0.537,52.7,50.4,9.5,9.1,16.2,29.8
2020-21,Nevada,TRUE,5.4,70.1,105.1,0.392,0.56,50.8,57.9,8,9.5,16.2,24.2
2020-21,New Hampshire,TRUE,-8.2,67.7,98.7,0.36,0.494,51.5,47.1,8,8.4,13.9,28
2020-21,New Mexico State,TRUE,-1.21,66.5,106.9,0.478,0.536,54.2,50.6,7.5,7.2,15.5,34.1
2020-21,New Mexico,FALSE,-12.38,69.2,93.2,0.293,0.477,52.1,51.5,8.2,12,17.9,34.3
2020-21,New Orleans,FALSE,-10.91,74.4,101.1,0.283,0.557,49.8,55.6,10.1,6.9,19.8,29.2
2020-21,Niagara,FALSE,-7.54,65.6,98.5,0.372,0.505,46.6,52.7,8.9,6.2,13.5,23.3
2020-21,Nicholls State,TRUE,-5.21,74.4,104.4,0.376,0.538,50.2,45.8,12.1,8.6,15.2,28.5
2020-21,NJIT,FALSE,-9.75,68.1,95.8,0.358,0.497,45.7,41.1,9.7,6.2,14.4,24
2020-21,Norfolk State NCAA,TRUE,-6.16,72,101.7,0.357,0.53,49.6,47.9,9,10.3,15.6,27.3
2020-21,North Alabama,TRUE,-10.05,71.3,101.6,0.391,0.529,52.7,43.6,8.2,9.7,16.7,29.3
2020-21,UNC Asheville,TRUE,-6.99,69.9,103.1,0.391,0.557,47.2,46.4,9.8,10.6,18.6,26.8
2020-21,North Carolina A&T,TRUE,-14.27,74.3,96.6,0.337,0.507,46.4,53.2,11.7,7.2,16.4,27.8
2020-21,North Carolina Central,FALSE,-15.99,69.7,95.7,0.354,0.515,46.7,50.8,10.4,7.9,18.3,25.9
2020-21,UNC Greensboro NCAA,TRUE,3.48,70.5,103.1,0.39,0.503,51.8,45,10.6,11.9,13.1,31.4
2020-21,NC State,TRUE,9.6,68.2,106.2,0.326,0.556,49.2,48.9,11.8,11.5,16.4,29.8
2020-21,UNC Wilmington,FALSE,-6.84,70.7,107.2,0.367,0.546,47.5,46.6,8.5,8.6,13.8,27
2020-21,North Carolina NCAA,TRUE,14.79,71.8,104.8,0.279,0.514,56.8,55.3,9.8,12.8,16.6,40.6
2020-21,North Dakota State,TRUE,-0.65,66.6,104.3,0.362,0.545,54.9,43.2,5.8,7.1,16.4,28.7
2020-21,North Dakota,FALSE,-10.35,69,98.2,0.388,0.528,47.7,49.1,7.4,5.3,16.7,23.4
2020-21,North Florida,FALSE,-11.48,68.6,101.5,0.488,0.557,46.9,52.1,6.5,7.7,19.3,26.7
2020-21,North Texas NCAA,TRUE,7.58,65.2,106.1,0.377,0.571,51.8,52,9.9,8.4,17.4,28.1
2020-21,Northeastern,TRUE,-1.09,68.4,97.6,0.439,0.544,48,51.2,9.1,5.8,18,20.2
2020-21,Northern Arizona,FALSE,-12.97,65.3,96.2,0.332,0.507,45.7,47.1,8.3,5.2,15.9,23.8
2020-21,Northern Colorado,TRUE,-6.7,69.4,101,0.432,0.553,52.2,44.1,6.2,6.1,18.1,24.5
2020-21,Northern Illinois,FALSE,-17.9,67.4,91.9,0.281,0.465,49.3,44.7,8.5,10.1,17,32.6
2020-21,Northern Iowa,FALSE,-1.75,68.9,99.9,0.392,0.53,51.6,50.9,9.3,7.7,16.6,25.8
2020-21,Northern Kentucky,TRUE,-6.78,66.2,106.1,0.395,0.534,50.8,44.8,9.6,4.6,15.7,34.9
2020-21,Northwestern State,FALSE,-13.48,73.4,98,0.337,0.516,47.3,48.8,9.4,7.3,17,26.8
2020-21,Northwestern,FALSE,9.71,69.3,100.3,0.404,0.533,48.4,58,8.8,8,15.2,21.7
2020-21,Notre Dame,FALSE,7.73,67.4,107.9,0.434,0.569,47.7,57,6.3,9.6,14.2,22
2020-21,Oakland,FALSE,-9.33,70.6,102.4,0.419,0.522,47.5,57.4,11.3,5,15.4,30
2020-21,Ohio State NCAA,TRUE,18.25,67.6,112.7,0.392,0.569,52.2,49.6,6.6,9.6,13.5,29.2
2020-21,Ohio NCAA,TRUE,5.48,71.6,110.6,0.39,0.572,51.2,60,9,5.9,14.8,28.2
2020-21,Oklahoma State NCAA,TRUE,13.65,73,102.7,0.322,0.547,51.5,47.2,10,11.3,18.2,31.1
2020-21,Oklahoma NCAA,TRUE,13.52,69.2,106.2,0.382,0.542,49.7,49.7,10.2,9.8,13.7,26.7
2020-21,Old Dominion,TRUE,-1.1,68.2,99.7,0.3,0.522,51.5,47.4,10.9,11.5,16.2,28.1
2020-21,Oral Roberts NCAA,TRUE,1.73,73.6,109.7,0.471,0.576,46.8,45.6,8.9,8.9,13.9,22.9
2020-21,Oregon State NCAA,TRUE,11.48,66.2,105.7,0.35,0.541,50.5,59.8,8.7,10.5,15.1,29.9
2020-21,Oregon NCAA,TRUE,16.15,65.8,109.9,0.376,0.565,50.8,49.9,10.9,10.7,14.7,28.8
2020-21,Pacific,TRUE,2.64,69.1,99,0.285,0.508,51.7,48.6,9.1,10.3,14.8,28.9
2020-21,Penn State,FALSE,13.53,69.7,103.2,0.419,0.513,51.8,52.6,11.3,6.9,13.9,31.9
2020-21,Pepperdine,TRUE,5.65,72.2,104.5,0.356,0.561,50,59.1,8.8,8.6,16.1,24
2020-21,Pittsburgh,FALSE,7.8,68.5,103.8,0.332,0.519,53.6,57.9,8.8,11.2,15.5,34.5
2020-21,Portland State,FALSE,-6.33,70.6,96.8,0.387,0.49,52.2,46.4,11.7,8.7,16.5,32.4
2020-21,Portland,FALSE,-12.58,73,94.6,0.38,0.525,42.4,51.2,8.6,7.9,17.4,18.7
2020-21,Prairie View,TRUE,-8.02,70.7,100.9,0.361,0.524,49.4,58.7,13.6,12.2,16.8,30.9
2020-21,Presbyterian,FALSE,-13.96,66.8,95.5,0.349,0.505,51.2,47.1,10.4,6.9,19.3,32.3
2020-21,Providence,TRUE,8.94,67.2,102,0.336,0.516,49.5,53.3,8.3,7.7,14.8,29.1
2020-21,Purdue NCAA,TRUE,15.55,66.5,105.8,0.378,0.542,54.5,55.9,7.6,11.4,16,32.6
2020-21,Quinnipiac,FALSE,-9.1,72,92.2,0.415,0.505,47.6,55.2,7.6,11.2,17.6,21.2
2020-21,Radford,TRUE,-6.2,64.7,102.6,0.358,0.546,55.9,46.7,9.2,5.3,19.4,34.5
2020-21,Rhode Island,FALSE,5.29,70.3,99.6,0.319,0.525,52.3,47.7,9.1,12.2,17.2,29.7
2020-21,Rice,TRUE,-3.73,72.5,101.9,0.482,0.554,51.3,58.4,7.5,5.2,18.5,26.9
2020-21,Richmond,TRUE,9.04,69.6,107.2,0.366,0.567,46.2,52.4,12.7,6,13.7,20.6
2020-21,Rider,FALSE,-12.24,68.6,97.9,0.312,0.518,49.4,50.4,7.4,6,16.3,26.2
2020-21,Robert Morris,FALSE,-13.2,68.5,101.6,0.337,0.524,47.5,57.7,9.2,8.1,16.2,29.5
2020-21,Rutgers NCAA,TRUE,14.14,68.3,101,0.334,0.52,49.2,51.8,11.1,13.9,14.7,27.3
2020-21,Sacramento State,FALSE,-7.76,66.2,107,0.313,0.542,48.9,48,10.2,6.4,13.2,27.3
2020-21,Sacred Heart,TRUE,-12.19,68,101.3,0.415,0.522,48.9,55.9,7,5.1,16.1,29.5
2020-21,Saint Francis (PA),FALSE,-10.3,69.7,97.6,0.329,0.516,49.8,52.1,8.2,5.9,17.5,28.8
2020-21,Saint Joseph's,FALSE,-4.56,73,95.8,0.492,0.517,44.9,56.7,8,4.5,16.8,21.5
2020-21,Saint Louis,TRUE,11.76,68.7,109.2,0.31,0.544,56.4,63,10.7,10,15,35.6
2020-21,Saint Mary's (CA),TRUE,8.05,65.9,97.5,0.378,0.512,52.1,45.7,9.2,7.8,15.2,25.7
2020-21,Saint Peter's,TRUE,-5.48,68,92.9,0.344,0.493,51.3,52.6,11.8,16,18.8,30.4
2020-21,Sam Houston State,TRUE,-3.29,74.7,106.5,0.407,0.552,49.7,54.6,11.3,8.7,16.6,30.5
2020-21,Samford,FALSE,-8.93,75,100.4,0.397,0.531,52.4,52.3,8.9,8.1,18.3,30.4
2020-21,San Diego State NCAA,TRUE,14.36,66.9,109.6,0.408,0.557,52.8,54.2,12.2,9.9,14.4,29
2020-21,San Diego,FALSE,-5.22,72.2,90.9,0.319,0.488,46.2,52.6,9.2,8.5,16.3,20.9
2020-21,San Francisco,FALSE,6,69.5,102.8,0.503,0.535,48.6,46.1,10.3,8.6,14.9,24.9
2020-21,San Jose State,FALSE,-17.5,72.4,90.9,0.393,0.483,43.4,43.2,6.5,6.7,15.6,20.6
2020-21,Santa Clara,TRUE,-0.05,72.1,96.6,0.32,0.521,50.2,49.4,6.1,10.1,16.3,23.2
2020-21,Seattle,TRUE,-5.24,70.5,102.8,0.416,0.516,47.2,44.5,9.3,9.9,13.2,27.2
2020-21,Seton Hall,TRUE,11.12,67.8,103.7,0.368,0.539,50.1,51.6,9.2,11.4,16.4,29.7
2020-21,Siena,TRUE,-3.99,66.2,102.1,0.351,0.546,51.7,52.3,8.4,8.4,17.2,28
2020-21,South Alabama,TRUE,-6.03,68.4,106.9,0.436,0.552,48.4,43.9,10.3,11,15.1,27.2
2020-21,South Carolina State,FALSE,-24.9,72.5,84.4,0.376,0.472,44.6,44.4,8.1,7.6,21.1,25.8
2020-21,South Carolina Upstate,FALSE,-13.7,68.9,95.6,0.4,0.524,46.5,51.3,9,7.1,18.4,23.7
2020-21,South Carolina,FALSE,3.39,75.4,96.1,0.342,0.493,48.7,49.5,11.1,10,16.8,31.7
2020-21,South Dakota State,TRUE,3.27,71.9,111.9,0.348,0.597,53.5,49.9,7.7,8.5,15.4,24.4
2020-21,South Dakota,TRUE,-1.25,70.2,108.1,0.332,0.572,50.5,51.8,6.5,6.9,13.9,22.1
2020-21,South Florida,FALSE,-0.02,68.3,95.9,0.33,0.488,52.8,48.6,7.7,8.6,17.2,33.2
2020-21,Southeast Missouri State,FALSE,-10.18,68.9,97.5,0.396,0.532,51.6,59.4,9.7,6.7,19.2,27.6
2020-21,Southeastern Louisiana,FALSE,-17.4,71.6,94.1,0.405,0.496,48.5,44.2,9.5,7.3,18.8,31.2
2020-21,Southern California NCAA,TRUE,20.5,67.7,109,0.31,0.551,54.4,50.7,6.9,12.9,15.4,34.4
2020-21,SIU Edwardsville,FALSE,-14.94,69.8,94.2,0.349,0.527,48.4,54.4,8.4,13.1,20.3,26.5
2020-21,Southern Illinois,FALSE,-3.56,65.8,98.7,0.411,0.549,46.5,57.3,9.3,5.6,16.7,17
2020-21,Southern Methodist,TRUE,10.97,70.8,105.5,0.371,0.553,51.2,57,8.6,12.9,17.2,30.1
2020-21,Southern Mississippi,FALSE,-6.88,68.5,93.3,0.302,0.507,50.8,50.2,8.6,6.7,18.2,24.4
2020-21,Southern Utah,TRUE,0.63,73.1,114.6,0.419,0.582,55.5,48.4,9.5,7.2,14.3,31.7
2020-21,Southern,FALSE,-13.49,72.9,94,0.299,0.517,51.5,57.4,11,6.6,19.4,27.9
2020-21,St. Bonaventure NCAA,TRUE,13.44,65.3,107.3,0.319,0.53,52.3,56.5,9,12.5,14,32.7
2020-21,St. Francis (NY),FALSE,-10.23,73.6,104.9,0.293,0.53,49.4,50,10.9,8.9,14.1,30.2
2020-21,St. John's (NY),TRUE,9.41,74.1,105.1,0.333,0.538,48.7,56.5,12.1,10.2,14.6,29.1
2020-21,Stanford,TRUE,10.15,69.7,98.3,0.309,0.549,50,49,10,9.5,19,25.1
2020-21,Stephen F. Austin,TRUE,-1.63,72.7,109.1,0.249,0.588,55.4,53.2,12.9,10,19.5,36.8
2020-21,Stetson,FALSE,-7.26,68.4,103.2,0.42,0.536,51,53.9,10.1,7.6,16.6,29.4
2020-21,Stony Brook,FALSE,-6.14,67.7,96.6,0.359,0.499,51.7,51.2,8.2,14.5,17.3,30.8
2020-21,Syracuse NCAA,TRUE,13.27,69.3,107.5,0.403,0.549,48.3,56.4,11.7,14.7,14.3,28.8
2020-21,Tarleton State,TRUE,-7.28,69.2,106.1,0.258,0.554,48.7,55.5,15.1,10,14.8,26
2020-21,Temple,FALSE,2.57,68.3,96.3,0.387,0.512,49.5,61.5,6.1,6.7,17.2,25.9
2020-21,Tennessee-Martin,FALSE,-19.41,68.7,94.2,0.355,0.495,46.7,52,10.3,8,17.8,29.2
2020-21,Tennessee State,FALSE,-14.1,72.5,93.4,0.358,0.507,46.9,47.2,10.1,8.9,18.5,25.5
2020-21,Tennessee Tech,FALSE,-14.13,70.2,94.4,0.427,0.525,49.4,58.2,9.2,6.2,20.1,26.6
2020-21,Tennessee NCAA,TRUE,16.87,68.7,104.6,0.346,0.537,51.4,58.8,10.6,14.1,15.7,31.3
2020-21,Texas A&M-Corpus Christi,FALSE,-16.77,71.3,90.9,0.357,0.513,48.3,56.8,9.6,8.1,20.9,24.6
2020-21,Texas A&M,FALSE,2.2,66.1,97.2,0.405,0.516,50.9,54.4,10.4,6.7,19.2,32.8
2020-21,UT Arlington,TRUE,-7.23,71.6,102.4,0.397,0.512,48.9,52.6,11.5,12.3,14.3,29.3
2020-21,TCU,FALSE,2.61,67.6,98.4,0.363,0.527,50.2,54.1,8.9,9,18.3,28.9
2020-21,UTEP,TRUE,1.07,69.6,101.1,0.366,0.521,49.4,46.9,8.9,7.5,13.9,24.2
2020-21,Texas-Rio Grande Valley,FALSE,-9.63,74.5,97.2,0.369,0.496,49.5,60.7,11.9,11.2,16.9,32.4
2020-21,UTSA,TRUE,-1.22,73.4,107.4,0.364,0.537,51.3,49.9,8.4,8.8,13.7,29.9
2020-21,Texas Southern NCAA,TRUE,-6.15,73.9,99.5,0.271,0.521,53.4,45.2,9.4,12.1,17.8,31.9
2020-21,Texas State,TRUE,-3.85,64.7,101.1,0.269,0.54,52.5,53.9,10.5,9.6,17.8,29.8
2020-21,Texas Tech NCAA,TRUE,16.59,67.1,107.1,0.313,0.533,51.2,51.4,10.5,12.2,13.7,32.8
2020-21,Texas NCAA,TRUE,15.51,69.5,105.5,0.421,0.559,52.7,50.9,9.2,10.4,18,30.9
2020-21,Toledo,TRUE,6.59,70.2,114.1,0.451,0.573,50.2,56.3,8.6,6.5,13.5,29.7
2020-21,Towson,FALSE,-9.83,66.8,99.5,0.295,0.497,51.5,39.2,7.4,7.9,15.5,34.1
2020-21,Troy,FALSE,-12.06,70.2,92.7,0.388,0.492,51.2,50.3,8.9,8.7,18.3,28.8
2020-21,Tulane,FALSE,1.03,67.8,94.3,0.4,0.493,45.8,55.3,11,9.7,14.8,22.9
2020-21,Tulsa,FALSE,4.19,68,100.5,0.399,0.539,49.2,57.8,9.3,6.3,17.4,26.9
2020-21,UCLA NCAA,TRUE,16.3,65.4,108.4,0.316,0.551,52.6,51.1,7.3,7.9,13.6,29.2
2020-21,Utah State NCAA,TRUE,10.99,69.5,104.5,0.322,0.532,57.3,60.7,9.6,14.9,16.9,35.4
2020-21,Utah Valley,TRUE,-3.41,72,102.5,0.269,0.546,54.5,62.5,7.2,11.6,18,31.5
2020-21,Utah,FALSE,11.86,67.6,105.6,0.346,0.567,47.9,57.6,8,9.2,16.5,23.6
2020-21,Valparaiso,FALSE,-4.21,68.3,94.4,0.403,0.512,47.1,53.9,9.5,9.4,16.3,20.1
2020-21,Vanderbilt,FALSE,6.14,69.6,103,0.471,0.548,49.3,52.2,10.1,7.3,17.4,28.1
2020-21,Vermont,TRUE,1.99,66.4,108.1,0.407,0.572,52.9,55.1,7.4,8,16,26.6
2020-21,Villanova NCAA,TRUE,17.47,65.7,113.3,0.448,0.566,50.9,57.1,7.7,5.7,12.1,27.5
2020-21,Virginia Commonwealth NCAA,TRUE,11.3,67.9,101.2,0.349,0.55,49.6,52.7,13,14.8,18.3,28
2020-21,VMI,TRUE,-0.41,72.3,109.5,0.469,0.584,51.3,55.7,7.3,8,15.5,23.4
2020-21,Virginia Tech NCAA,TRUE,12.59,66.4,106.7,0.41,0.552,51.8,56.1,7.1,11.5,15.1,27.8
2020-21,Virginia NCAA,TRUE,15.27,60.8,111.5,0.427,0.583,51.7,54.8,8,13.4,13.5,22.6
2020-21,Wagner,TRUE,-5.35,66.8,104.8,0.305,0.522,52.5,48.4,10.8,8.2,15.3,34.8
2020-21,Wake Forest,FALSE,1.72,67.4,97.7,0.46,0.524,48.9,50.3,9.1,6.2,17.7,25.8
2020-21,Washington State,TRUE,8.12,68.6,97.4,0.396,0.517,52.3,51.8,8.8,9,18.7,30.8
2020-21,Washington,FALSE,1.88,71,95.3,0.392,0.517,44.5,43.7,8.6,9,17.3,23.4
2020-21,Weber State,TRUE,3.14,72.5,112.8,0.382,0.616,51.4,52.6,9.2,8,15.9,22.2
2020-21,West Virginia NCAA,TRUE,15.36,70.6,108.2,0.331,0.53,51.8,52.9,10.6,7.7,14.1,35.5
2020-21,Western Carolina,FALSE,-7.43,72.2,102.2,0.42,0.558,49.6,50.1,6.7,7.4,17.3,22.9
2020-21,Western Illinois,FALSE,-12.48,73.5,99.3,0.365,0.504,51.1,40.9,7.2,7.9,15.2,29.1
2020-21,Western Kentucky,TRUE,5.19,69.1,104.4,0.328,0.552,54.7,53.9,9.3,12.9,17.8,31.8
2020-21,Western Michigan,FALSE,-11.51,68.3,92.4,0.37,0.513,48.2,49.1,6.5,5.3,19.1,23.6
2020-21,Wichita State NCAA,TRUE,9.36,68.6,102.9,0.402,0.508,49,53.7,8.8,10,13.7,30.2
2020-21,William & Mary,FALSE,-11.23,67.2,95.7,0.361,0.504,48.4,47.2,7.8,8.3,17.5,28.6
2020-21,Winthrop NCAA,TRUE,4.69,72.5,108.8,0.393,0.555,56.1,53.8,10.3,6.5,16.4,35
2020-21,Wisconsin NCAA,TRUE,17.22,65.8,105.4,0.409,0.533,49,54,8.5,10.7,12.1,23.6
2020-21,Wofford,TRUE,1.76,67.6,109.4,0.504,0.579,51.6,54.3,9.8,6.1,16.6,27.7
2020-21,Wright State,TRUE,6.89,72.1,113,0.329,0.574,56.2,52,8.2,8.4,15.5,34.2
2020-21,Wyoming,TRUE,-1.23,69.9,108.4,0.488,0.569,47,54.1,8.2,5.4,14.3,22.9
2020-21,Xavier,TRUE,11.09,69.5,106.4,0.388,0.544,50.8,62.6,9.8,10.3,14,26.8
2020-21,Youngstown State,TRUE,-9.78,69.1,106.2,0.362,0.522,51.3,48.7,8.6,4.6,13.9,33.6
2021-22,Abilene Christian,TRUE,2.25,71.9,105.3,0.358,0.541,48.2,56.9,14.9,6.3,15.1,29.1
2021-22,Air Force,FALSE,-5.67,63.4,93.1,0.435,0.528,44.6,57.7,8.6,9.1,19.6,19.6
2021-22,Akron NCAA,TRUE,0.91,64.1,109.8,0.416,0.563,53,47.9,9.1,9.2,15.4,30.6
